AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,18,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,19,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,20,7,6,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,21,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,22,6,4,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,23,9,8,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,24,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,25,4,2,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,26,3,1,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,27,10,6,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,28,12,6,6,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,29,11,5,6,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,30,5,1,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,31,9,5,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,32,7,5,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,33,2,0,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,34,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,35,2,1,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,36,3,0,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,38,3,3,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,39,2,0,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,40,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,41,4,4,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,42,5,3,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,43,5,2,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,44,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,46,5,2,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,47,5,3,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,48,2,1,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,49,3,0,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,50,7,6,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,51,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,52,6,4,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,53,8,6,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,54,9,9,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,55,6,6,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,56,7,4,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,57,10,10,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,58,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,59,4,4,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,60,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,61,7,3,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,62,3,3,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,63,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,64,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,65,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,66,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,67,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,68,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,69,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,70,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,72,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,73,3,1,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,75,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,76,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,77,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,78,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,79,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,81,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,82,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,83,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,0,87,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,18,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,19,12,7,5,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,20,6,6,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,21,7,3,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,22,10,9,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,23,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,24,11,8,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,25,2,1,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,26,11,6,5,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,27,13,6,7,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,28,9,4,5,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,29,8,6,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,30,8,7,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,31,8,7,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,32,4,2,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,33,6,4,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,34,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,35,4,3,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,36,4,3,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,37,4,2,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,38,4,2,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,39,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,40,3,3,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,41,2,1,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,42,5,3,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,43,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,44,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,45,7,4,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,46,6,6,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,47,6,4,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,48,7,5,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,49,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,50,4,3,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,51,13,10,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,52,7,5,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,53,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,54,10,8,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,55,9,7,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,56,11,8,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,57,8,7,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,58,4,3,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,59,4,4,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,60,5,5,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,61,3,3,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,62,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,63,4,3,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,64,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,65,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,66,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,67,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,68,2,2,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,70,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,72,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,73,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,74,2,1,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,75,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,76,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,78,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,79,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,80,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,81,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,82,2,0,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,83,1,1,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,84,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,85,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,1,U,1,7,1,97,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,18,7,3,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,19,4,0,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,20,4,1,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,21,8,2,6,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,22,7,4,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,23,9,4,5,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,24,4,1,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,25,6,2,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,26,12,5,7,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,27,11,2,9,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,28,7,1,6,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,29,12,4,8,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,30,10,3,7,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,31,15,7,8,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,32,5,2,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,33,9,2,7,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,34,12,4,8,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,35,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,36,9,2,7,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,37,5,2,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,38,6,3,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,40,8,2,6,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,41,6,3,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,42,8,3,5,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,43,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,44,6,3,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,45,3,1,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,46,7,4,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,47,1,0,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,48,3,2,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,49,4,1,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,50,6,2,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,51,9,5,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,52,8,6,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,53,7,3,4,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,54,9,6,3,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,55,6,5,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,56,10,10,0,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,57,5,4,1,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,58,3,1,2,0
2015,7/6/2015,4,CAMPECHE,1,Campeche,2,U,1,7,0,59,7,5,2,0
