AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,18,46,29,9,8
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,19,57,40,12,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,20,66,33,21,12
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,21,47,23,17,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,22,56,32,20,4
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,23,56,23,30,3
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,24,56,26,23,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,25,54,36,13,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,26,58,22,25,11
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,27,67,32,24,11
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,28,44,18,20,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,29,50,20,19,11
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,30,39,21,10,8
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,31,29,15,10,4
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,32,34,26,5,3
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,33,36,21,10,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,34,38,17,14,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,35,38,15,17,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,36,18,10,4,4
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,37,36,23,9,4
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,38,32,17,8,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,39,30,13,11,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,40,51,24,15,12
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,41,42,23,7,12
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,42,39,25,9,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,43,34,19,7,8
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,44,44,25,14,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,45,45,28,12,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,46,36,18,11,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,47,42,28,7,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,48,42,25,12,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,49,45,28,10,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,50,51,28,16,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,51,48,31,9,8
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,52,46,30,9,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,53,45,33,6,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,54,42,24,7,11
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,55,61,43,9,9
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,56,56,36,10,10
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,57,42,30,7,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,58,36,27,6,3
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,59,41,23,11,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,60,27,16,5,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,61,34,18,10,6
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,62,26,19,5,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,63,33,26,5,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,64,25,12,6,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,65,23,14,7,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,66,17,12,2,3
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,67,16,13,1,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,68,12,8,2,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,69,16,10,6,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,70,14,9,3,2
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,71,18,13,2,3
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,72,8,4,3,1
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,73,7,4,3,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,74,6,5,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,75,3,2,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,76,10,9,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,77,4,4,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,78,4,2,2,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,79,2,1,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,80,3,3,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,81,5,3,1,1
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,82,1,0,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,83,2,1,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,84,2,0,2,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,85,1,0,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,86,2,0,2,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,87,2,1,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,88,1,1,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,90,1,1,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,91,2,0,2,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,92,1,1,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,93,1,0,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,96,1,0,1,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,0,97,1,1,0,0
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,1,18,53,39,7,7
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,1,19,71,42,19,10
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,1,20,56,29,16,11
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,1,21,56,31,20,5
2015,7/6/2015,6,COLIMA,1,Colima,1,U,1,6,1,22,51,25,19,7
