AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,6,COLIMA,2,Comala,94,M,1,4,0,36,13,3,5,5
2024,06/02/2024,6,COLIMA,3,Coquimatlán,117,M,1,5,0,19,8,1,7,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,105,M,1,5,0,31,33,20,13,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,105,M,1,5,0,63,12,9,3,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,116,M,1,5,0,76,7,5,2,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,146,M,1,5,0,84,6,3,3,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,125,M,1,6,0,30,13,4,9,0
2024,06/02/2024,6,COLIMA,1,Colima,78,M,1,6,0,33,3,2,1,0
2024,06/02/2024,6,COLIMA,1,Colima,77,M,1,6,0,60,21,16,5,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,0,65,18,11,7,0
2024,06/02/2024,6,COLIMA,1,Colima,77,M,1,6,0,70,13,11,2,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,0,74,9,7,2,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,129,M,1,6,0,76,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,135,M,1,6,0,76,6,3,3,0
2024,06/02/2024,6,COLIMA,1,Colima,78,M,1,6,0,83,1,1,0,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,123,M,1,6,0,83,1,1,0,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,140,M,1,7,0,58,44,32,12,0
2024,06/02/2024,6,COLIMA,6,Armería,174,M,2,9,0,46,7,5,2,0
2024,06/02/2024,6,COLIMA,6,Armería,185,M,2,9,0,51,7,3,4,0
2024,06/02/2024,6,COLIMA,6,Armería,189,M,2,9,0,60,4,2,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,264,M,2,9,0,79,1,1,0,0
2024,06/02/2024,6,COLIMA,6,Armería,180,M,2,9,0,79,5,4,1,0
2024,06/02/2024,6,COLIMA,6,Armería,178,M,2,9,0,81,2,1,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,0,82,2,2,0,0
2024,06/02/2024,6,COLIMA,6,Armería,182,M,2,9,0,87,2,2,0,0
2024,06/02/2024,6,COLIMA,6,Armería,179,M,2,9,0,39,6,3,0,3
2024,06/02/2024,6,COLIMA,6,Armería,170,M,2,9,0,37,18,7,7,4
2024,06/02/2024,6,COLIMA,8,Manzanillo,264,M,2,9,0,28,24,5,11,8
2024,06/02/2024,6,COLIMA,10,Tecomán,280,M,2,10,0,41,75,27,48,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,391,M,2,11,0,66,10,8,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,268,M,2,13,0,64,4,3,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,200,M,2,13,0,65,6,6,0,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,0,23,13,6,7,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,272,M,2,14,0,28,20,14,6,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,272,M,2,14,0,47,8,8,0,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,0,69,10,5,5,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,271,M,2,14,0,73,3,2,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,309,M,2,15,0,20,14,7,7,0
2024,06/02/2024,6,COLIMA,10,Tecomán,298,M,2,15,0,33,10,1,9,0
2024,06/02/2024,6,COLIMA,10,Tecomán,309,M,2,15,0,51,4,2,2,0
2024,06/02/2024,6,COLIMA,10,Tecomán,316,M,2,15,0,67,12,5,7,0
2024,06/02/2024,6,COLIMA,10,Tecomán,298,M,2,15,0,79,2,2,0,0
2024,06/02/2024,6,COLIMA,10,Tecomán,336,M,2,16,0,26,11,4,7,0
2024,06/02/2024,6,COLIMA,10,Tecomán,286,M,2,16,0,26,21,6,15,0
2024,06/02/2024,6,COLIMA,10,Tecomán,323,M,2,16,0,40,7,1,6,0
2024,06/02/2024,6,COLIMA,10,Tecomán,319,M,2,16,0,44,6,1,5,0
2024,06/02/2024,6,COLIMA,10,Tecomán,286,M,2,16,0,50,22,15,7,0
2024,06/02/2024,6,COLIMA,10,Tecomán,336,M,2,16,0,55,14,4,10,0
2024,06/02/2024,6,COLIMA,10,Tecomán,336,M,2,16,0,58,10,2,8,0
2024,06/02/2024,6,COLIMA,10,Tecomán,317,M,2,16,0,60,5,2,3,0
2024,06/02/2024,6,COLIMA,10,Tecomán,286,M,2,16,0,64,17,10,7,0
2024,06/02/2024,6,COLIMA,10,Tecomán,329,M,2,16,0,69,10,7,3,0
2024,06/02/2024,6,COLIMA,10,Tecomán,317,M,2,16,0,78,3,2,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,334,M,2,16,0,92,1,1,0,0
2024,06/02/2024,6,COLIMA,10,Tecomán,336,M,2,16,0,96,1,0,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,290,M,2,16,0,87,1,0,0,1
2024,06/02/2024,6,COLIMA,1,Colima,89,M,1,3,1,29,5,3,2,0
2024,06/02/2024,6,COLIMA,1,Colima,89,M,1,3,1,32,6,3,3,0
2024,06/02/2024,6,COLIMA,1,Colima,83,M,1,3,1,61,6,4,2,0
2024,06/02/2024,6,COLIMA,1,Colima,83,M,1,3,1,79,5,2,3,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,27,25,13,12,0
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,1,28,21,12,9,0
2024,06/02/2024,6,COLIMA,2,Comala,92,M,1,4,1,36,21,16,5,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,40,46,33,13,0
2024,06/02/2024,6,COLIMA,2,Comala,93,M,1,4,1,44,11,8,3,0
2024,06/02/2024,6,COLIMA,2,Comala,96,M,1,4,1,49,9,5,4,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,60,31,24,7,0
2024,06/02/2024,6,COLIMA,2,Comala,93,M,1,4,1,86,1,0,1,0
2024,06/02/2024,6,COLIMA,2,Comala,94,M,1,4,1,57,9,4,1,4
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,1,25,31,18,13,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,116,M,1,5,1,35,12,5,7,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,1,42,25,16,9,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,110,M,1,5,1,56,9,6,3,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,146,M,1,5,1,66,34,27,7,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,116,M,1,5,1,81,5,2,3,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,146,M,1,5,1,86,3,2,1,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,110,M,1,5,1,98,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,1,25,23,10,13,0
2024,06/02/2024,6,COLIMA,1,Colima,78,M,1,6,1,28,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,135,M,1,6,1,43,13,9,4,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,121,M,1,6,1,44,17,7,10,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,124,M,1,6,1,46,12,9,3,0
2024,06/02/2024,6,COLIMA,1,Colima,78,M,1,6,1,59,5,4,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,123,M,1,6,1,60,11,8,3,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,1,62,7,5,2,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,1,65,12,9,3,0
2024,06/02/2024,6,COLIMA,1,Colima,77,M,1,6,1,68,16,11,5,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,1,72,8,7,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,1,76,3,2,1,0
2024,06/02/2024,6,COLIMA,1,Colima,78,M,1,6,1,78,1,1,0,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,125,M,1,6,1,85,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,135,M,1,6,1,89,3,2,1,0
2024,06/02/2024,6,COLIMA,1,Colima,77,M,1,6,1,91,1,1,0,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,1,92,2,0,2,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,140,M,1,7,1,47,41,29,12,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,236,M,2,,1,96,1,0,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,266,M,2,9,1,24,5,2,3,0
2024,06/02/2024,6,COLIMA,6,Armería,182,M,2,9,1,24,13,4,9,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,1,29,29,16,13,0
2024,06/02/2024,6,COLIMA,6,Armería,189,M,2,9,1,38,1,0,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,233,M,2,9,1,56,12,7,5,0
2024,06/02/2024,6,COLIMA,6,Armería,174,M,2,9,1,59,5,4,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,233,M,2,9,1,66,5,4,1,0
2024,06/02/2024,6,COLIMA,6,Armería,182,M,2,9,1,66,8,7,1,0
2024,06/02/2024,6,COLIMA,6,Armería,185,M,2,9,1,75,6,3,3,0
2024,06/02/2024,6,COLIMA,6,Armería,185,M,2,9,1,84,5,2,3,0
2024,06/02/2024,6,COLIMA,6,Armería,174,M,2,9,1,97,2,0,2,0
2024,06/02/2024,6,COLIMA,6,Armería,180,M,2,9,1,32,4,0,0,4
2024,06/02/2024,6,COLIMA,6,Armería,179,M,2,9,1,50,7,1,1,5
2024,06/02/2024,6,COLIMA,6,Armería,170,M,2,9,1,20,29,13,7,9
2024,06/02/2024,6,COLIMA,10,Tecomán,280,M,2,10,1,24,114,35,79,0
2024,06/02/2024,6,COLIMA,10,Tecomán,277,M,2,10,1,30,38,16,22,0
2024,06/02/2024,6,COLIMA,10,Tecomán,277,M,2,10,1,51,24,16,8,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,391,M,2,11,1,45,37,19,18,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,392,M,2,11,1,64,1,1,0,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,200,M,2,13,1,38,10,8,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,225,M,2,14,1,20,22,5,17,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,272,M,2,14,1,30,14,13,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,234,M,2,14,1,37,27,13,14,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,1,42,15,12,3,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,226,M,2,14,1,90,2,0,2,0
2024,06/02/2024,6,COLIMA,10,Tecomán,316,M,2,15,1,59,26,14,12,0
2024,06/02/2024,6,COLIMA,10,Tecomán,336,M,2,16,1,47,11,9,2,0
2024,06/02/2024,6,COLIMA,10,Tecomán,286,M,2,16,1,47,32,20,12,0
2024,06/02/2024,6,COLIMA,10,Tecomán,334,M,2,16,1,59,15,9,6,0
2024,06/02/2024,6,COLIMA,10,Tecomán,323,M,2,16,1,61,6,3,3,0
2024,06/02/2024,6,COLIMA,10,Tecomán,334,M,2,16,1,65,9,3,6,0
2024,06/02/2024,6,COLIMA,10,Tecomán,290,M,2,16,1,66,17,12,4,1
2024,06/02/2024,6,COLIMA,10,Tecomán,290,M,2,16,1,23,43,18,17,8
2024,06/02/2024,6,COLIMA,1,Colima,400,R,1,3,0,20,5,1,4,0
2024,06/02/2024,6,COLIMA,1,Colima,87,R,1,3,0,45,11,5,6,0
2024,06/02/2024,6,COLIMA,1,Colima,400,R,1,3,0,67,3,3,0,0
2024,06/02/2024,6,COLIMA,1,Colima,84,R,1,3,0,74,9,8,1,0
2024,06/02/2024,6,COLIMA,1,Colima,400,R,1,3,0,76,2,2,0,0
2024,06/02/2024,6,COLIMA,2,Comala,99,R,1,4,0,20,5,2,3,0
2024,06/02/2024,6,COLIMA,2,Comala,102,R,1,4,0,27,6,1,5,0
2024,06/02/2024,6,COLIMA,2,Comala,98,R,1,4,0,29,1,1,0,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,169,R,1,4,0,33,3,2,1,0
2024,06/02/2024,6,COLIMA,2,Comala,101,R,1,4,0,40,13,9,4,0
2024,06/02/2024,6,COLIMA,2,Comala,98,R,1,4,0,49,2,2,0,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,119,R,1,5,0,33,3,0,3,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,168,R,1,5,0,90,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,133,R,1,6,0,32,7,2,5,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,136,R,1,6,0,34,5,3,2,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,131,R,1,6,0,73,6,3,3,0
2024,06/02/2024,6,COLIMA,6,Armería,183,R,2,9,0,47,9,4,5,0
2024,06/02/2024,6,COLIMA,6,Armería,184,R,2,9,0,63,3,2,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,265,R,2,9,0,67,2,0,0,2
2024,06/02/2024,6,COLIMA,9,Minatitlán,274,R,2,14,0,25,2,2,0,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,230,R,2,14,0,29,29,12,17,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,230,R,2,14,0,46,25,15,10,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,230,R,2,14,0,49,20,7,13,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,230,R,2,14,0,58,19,12,7,0
2024,06/02/2024,6,COLIMA,1,Colima,76,M,1,3,0,22,28,10,18,0
2024,06/02/2024,6,COLIMA,1,Colima,89,M,1,3,0,33,4,1,3,0
2024,06/02/2024,6,COLIMA,1,Colima,76,M,1,3,0,49,30,13,17,0
2024,06/02/2024,6,COLIMA,1,Colima,89,M,1,3,0,53,5,1,4,0
2024,06/02/2024,6,COLIMA,1,Colima,83,M,1,3,0,77,2,1,1,0
2024,06/02/2024,6,COLIMA,1,Colima,399,M,1,3,0,22,27,7,16,4
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,0,21,16,8,8,0
2024,06/02/2024,6,COLIMA,2,Comala,93,M,1,4,0,29,8,7,1,0
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,0,40,19,7,12,0
2024,06/02/2024,6,COLIMA,2,Comala,93,M,1,4,0,46,7,5,2,0
2024,06/02/2024,6,COLIMA,2,Comala,94,M,1,4,0,81,4,3,1,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,116,M,1,5,0,30,7,2,5,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,0,60,16,10,6,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,146,M,1,5,0,64,39,22,17,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,105,M,1,5,0,77,8,1,7,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,124,M,1,6,0,19,23,10,13,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,124,M,1,6,0,30,20,7,13,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,123,M,1,6,0,38,15,9,6,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,135,M,1,6,0,41,11,4,7,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,121,M,1,6,0,46,11,5,6,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,124,M,1,6,0,52,19,10,9,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,0,56,20,12,8,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,124,M,1,6,0,59,13,7,6,0
2024,06/02/2024,6,COLIMA,1,Colima,79,M,1,6,0,67,14,11,3,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,0,68,9,8,1,0
2024,06/02/2024,6,COLIMA,1,Colima,79,M,1,6,0,87,3,3,0,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,132,M,1,6,0,88,1,1,0,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,134,M,1,6,0,94,1,0,1,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,140,M,1,7,0,95,1,0,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,0,21,22,5,17,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,0,32,18,9,9,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,266,M,2,9,0,36,6,3,3,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,266,M,2,9,0,41,4,2,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,266,M,2,9,0,48,3,1,2,0
2024,06/02/2024,6,COLIMA,6,Armería,182,M,2,9,0,50,6,2,4,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,233,M,2,9,0,64,12,9,3,0
2024,06/02/2024,6,COLIMA,6,Armería,179,M,2,9,0,66,1,1,0,0
2024,06/02/2024,6,COLIMA,6,Armería,174,M,2,9,0,92,1,0,1,0
2024,06/02/2024,6,COLIMA,6,Armería,179,M,2,9,0,93,1,0,1,0
2024,06/02/2024,6,COLIMA,6,Armería,185,M,2,9,0,93,1,0,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,264,M,2,9,0,33,17,4,10,3
2024,06/02/2024,6,COLIMA,6,Armería,179,M,2,9,0,40,8,4,1,3
2024,06/02/2024,6,COLIMA,6,Armería,180,M,2,9,0,29,8,1,2,5
2024,06/02/2024,6,COLIMA,10,Tecomán,280,M,2,10,0,26,110,30,80,0
2024,06/02/2024,6,COLIMA,10,Tecomán,280,M,2,10,0,36,69,15,54,0
2024,06/02/2024,6,COLIMA,10,Tecomán,280,M,2,10,0,48,55,22,33,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,392,M,2,11,0,25,11,5,6,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,391,M,2,11,0,29,39,14,25,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,392,M,2,11,0,65,4,3,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,226,M,2,14,0,28,8,1,7,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,225,M,2,14,0,41,12,4,8,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,0,48,14,10,4,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,272,M,2,14,0,54,13,7,6,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,0,63,11,9,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,226,M,2,14,0,66,9,8,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,234,M,2,14,0,74,11,8,3,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,226,M,2,14,0,79,1,1,0,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,234,M,2,14,0,85,1,1,0,0
2024,06/02/2024,6,COLIMA,9,Minatitlán,270,M,2,14,0,90,3,3,0,0
2024,06/02/2024,6,COLIMA,10,Tecomán,309,M,2,15,0,25,8,6,2,0
2024,06/02/2024,6,COLIMA,10,Tecomán,309,M,2,15,0,39,8,6,2,0
2024,06/02/2024,6,COLIMA,10,Tecomán,316,M,2,15,0,45,33,14,19,0
2024,06/02/2024,6,COLIMA,10,Tecomán,309,M,2,15,0,56,3,2,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,317,M,2,16,0,28,11,2,9,0
2024,06/02/2024,6,COLIMA,10,Tecomán,329,M,2,16,0,35,23,6,17,0
2024,06/02/2024,6,COLIMA,10,Tecomán,325,M,2,16,0,65,3,2,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,325,M,2,16,0,76,2,2,0,0
2024,06/02/2024,6,COLIMA,10,Tecomán,329,M,2,16,0,78,5,5,0,0
2024,06/02/2024,6,COLIMA,10,Tecomán,329,M,2,16,0,81,2,1,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,325,M,2,16,0,88,1,0,1,0
2024,06/02/2024,6,COLIMA,10,Tecomán,334,M,2,16,0,67,17,8,6,3
2024,06/02/2024,6,COLIMA,10,Tecomán,334,M,2,16,0,37,35,9,20,6
2024,06/02/2024,6,COLIMA,1,Colima,81,M,1,2,1,24,24,12,12,0
2024,06/02/2024,6,COLIMA,1,Colima,83,M,1,3,1,29,13,7,6,0
2024,06/02/2024,6,COLIMA,1,Colima,88,M,1,3,1,51,9,4,5,0
2024,06/02/2024,6,COLIMA,1,Colima,399,M,1,3,1,62,23,14,6,3
2024,06/02/2024,6,COLIMA,1,Colima,399,M,1,3,1,51,24,11,9,4
2024,06/02/2024,6,COLIMA,1,Colima,399,M,1,3,1,31,45,21,15,9
2024,06/02/2024,6,COLIMA,1,Colima,399,M,1,3,1,42,28,15,4,9
2024,06/02/2024,6,COLIMA,2,Comala,96,M,1,4,1,22,8,5,3,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,22,34,24,10,0
2024,06/02/2024,6,COLIMA,2,Comala,103,M,1,4,1,35,16,10,6,0
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,1,41,11,7,4,0
2024,06/02/2024,6,COLIMA,2,Comala,103,M,1,4,1,44,23,14,9,0
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,1,48,13,9,4,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,55,24,16,8,0
2024,06/02/2024,6,COLIMA,2,Comala,93,M,1,4,1,56,5,3,2,0
2024,06/02/2024,6,COLIMA,2,Comala,95,M,1,4,1,61,10,7,3,0
2024,06/02/2024,6,COLIMA,2,Comala,96,M,1,4,1,62,14,11,3,0
2024,06/02/2024,6,COLIMA,2,Comala,104,M,1,4,1,65,11,10,1,0
2024,06/02/2024,6,COLIMA,2,Comala,96,M,1,4,1,68,12,10,2,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,387,M,1,4,1,78,4,2,2,0
2024,06/02/2024,6,COLIMA,2,Comala,104,M,1,4,1,85,1,1,0,0
2024,06/02/2024,6,COLIMA,2,Comala,103,M,1,4,1,86,2,2,0,0
2024,06/02/2024,6,COLIMA,2,Comala,92,M,1,4,1,91,1,0,1,0
2024,06/02/2024,6,COLIMA,2,Comala,94,M,1,4,1,75,4,1,0,3
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,1,20,27,8,19,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,110,M,1,5,1,37,10,5,5,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,1,53,19,10,9,0
2024,06/02/2024,6,COLIMA,5,Villa de Álvarez,146,M,1,5,1,73,20,13,7,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,117,M,1,5,1,85,1,0,1,0
2024,06/02/2024,6,COLIMA,3,Coquimatlán,111,M,1,5,1,88,1,0,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,126,M,1,6,1,22,15,11,4,0
2024,06/02/2024,6,COLIMA,1,Colima,77,M,1,6,1,34,36,25,11,0
2024,06/02/2024,6,COLIMA,1,Colima,79,M,1,6,1,66,17,11,6,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,132,M,1,6,1,77,3,2,1,0
2024,06/02/2024,6,COLIMA,4,Cuauhtémoc,129,M,1,6,1,90,3,2,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,236,M,2,,1,76,20,14,6,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,236,M,2,,1,85,4,1,3,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,236,M,2,,1,65,49,29,16,4
2024,06/02/2024,6,COLIMA,8,Manzanillo,232,M,2,9,1,18,12,4,8,0
2024,06/02/2024,6,COLIMA,6,Armería,182,M,2,9,1,23,11,3,8,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,232,M,2,9,1,29,16,8,8,0
2024,06/02/2024,6,COLIMA,6,Armería,185,M,2,9,1,38,7,4,3,0
2024,06/02/2024,6,COLIMA,6,Armería,189,M,2,9,1,41,6,5,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,232,M,2,9,1,53,9,7,2,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,1,61,12,9,3,0
2024,06/02/2024,6,COLIMA,6,Armería,181,M,2,9,1,66,2,1,1,0
2024,06/02/2024,6,COLIMA,6,Armería,178,M,2,9,1,68,7,4,3,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,267,M,2,9,1,71,7,7,0,0
2024,06/02/2024,6,COLIMA,6,Armería,178,M,2,9,1,73,4,3,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,264,M,2,9,1,81,2,1,1,0
2024,06/02/2024,6,COLIMA,6,Armería,181,M,2,9,1,91,2,1,1,0
2024,06/02/2024,6,COLIMA,8,Manzanillo,264,M,2,9,1,29,14,4,9,1
