AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,79,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,80,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,82,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,84,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,86,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,87,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,89,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,90,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,92,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,93,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,94,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,96,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,0,100,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,18,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,19,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,20,11,6,5,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,21,7,4,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,22,10,6,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,23,7,3,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,24,6,2,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,25,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,26,6,2,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,27,4,2,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,28,11,4,7,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,29,7,5,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,30,6,4,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,31,7,5,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,32,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,33,7,3,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,34,9,9,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,35,7,4,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,36,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,37,8,6,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,38,6,3,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,39,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,40,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,41,10,8,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,42,3,1,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,43,8,6,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,44,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,45,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,46,5,2,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,47,6,6,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,48,10,5,5,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,49,12,10,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,50,6,5,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,51,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,52,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,53,7,5,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,54,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,55,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,56,8,7,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,57,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,58,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,59,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,60,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,61,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,62,4,2,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,63,4,4,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,64,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,65,4,4,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,66,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,67,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,68,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,69,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,70,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,71,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,72,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,73,4,2,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,74,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,75,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,76,3,0,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,78,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,79,3,1,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,81,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,82,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,84,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,89,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,1,U,1,11,1,92,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,18,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,19,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,21,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,22,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,23,5,2,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,24,4,1,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,25,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,26,4,0,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,27,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,28,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,29,6,2,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,30,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,31,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,32,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,33,5,2,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,34,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,35,5,2,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,36,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,37,7,4,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,38,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,39,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,40,4,2,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,41,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,42,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,43,8,6,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,44,6,6,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,45,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,46,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,47,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,48,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,49,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,50,3,1,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,51,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,52,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,53,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,54,6,5,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,55,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,56,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,57,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,58,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,59,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,60,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,61,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,62,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,63,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,64,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,65,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,66,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,67,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,69,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,73,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,74,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,75,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,76,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,78,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,81,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,82,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,83,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,89,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,0,102,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,18,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,19,5,2,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,20,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,21,4,0,4,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,22,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,23,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,24,4,1,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,25,3,0,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,26,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,27,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,28,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,29,7,4,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,30,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,31,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,32,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,33,4,2,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,34,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,35,1,0,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,36,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,37,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,38,7,7,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,39,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,40,4,4,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,41,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,42,4,4,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,43,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,44,5,3,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,45,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,46,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,47,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,49,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,50,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,51,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,52,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,53,4,3,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,54,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,55,6,4,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,56,5,5,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,57,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,58,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,59,5,4,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,60,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,62,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,65,3,3,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,66,2,0,2,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,67,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,68,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,70,1,1,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,71,3,2,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,73,3,0,3,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,74,2,2,0,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,76,2,1,1,0
2012,1/7/2012,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,11,1,81,1,0,1,0
